Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,id,url,lon,lat,photo_url,thumbnail_url,photo_timestamp,Material,Item,Brand,Notes
"styrofoam,cup,polar pop",id: 2116569<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/29b31e65-e317-332f-b332-76fc555dfd48-101265/180x180.jpg<br>lon: -117.3616815<br>lat: 33.99841031<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/01/29b31e65-e317-332f-b332-76fc555dfd48-101265.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/29b31e65-e317-332f-b332-76fc555dfd48-101265/180x180.jpg<br>photo_timestamp: 2018-11-01 23:31:00+00<br>Material: <br>Item: <br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2116569.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/29b31e65-e317-332f-b332-76fc555dfd48-101265/180x180.jpg,-117.3616815,33.99841031,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/01/29b31e65-e317-332f-b332-76fc555dfd48-101265.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/29b31e65-e317-332f-b332-76fc555dfd48-101265/180x180.jpg,2018-11-01 23:31:00+00,,,,
"cardboard,box,disney",id: 2116571<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/f43ec70a-81af-333f-ab94-2b5f3a615029-101265/180x180.jpg<br>lon: -117.3616816<br>lat: 33.99841028<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/01/f43ec70a-81af-333f-ab94-2b5f3a615029-101265.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/f43ec70a-81af-333f-ab94-2b5f3a615029-101265/180x180.jpg<br>photo_timestamp: 2018-11-01 23:31:45+00<br>Material: <br>Item: <br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2116571.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/f43ec70a-81af-333f-ab94-2b5f3a615029-101265/180x180.jpg,-117.3616816,33.99841028,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/01/f43ec70a-81af-333f-ab94-2b5f3a615029-101265.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/f43ec70a-81af-333f-ab94-2b5f3a615029-101265/180x180.jpg,2018-11-01 23:31:45+00,,,,
"paper,wipe",id: 2116572<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/fe03a522-9c55-3646-a95d-5422a47ddcdc-101265/180x180.jpg<br>lon: -117.3616817<br>lat: 33.99841044<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/01/fe03a522-9c55-3646-a95d-5422a47ddcdc-101265.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/fe03a522-9c55-3646-a95d-5422a47ddcdc-101265/180x180.jpg<br>photo_timestamp: 2018-11-01 23:32:37+00<br>Material: <br>Item: <br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2116572.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/fe03a522-9c55-3646-a95d-5422a47ddcdc-101265/180x180.jpg,-117.3616817,33.99841044,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/01/fe03a522-9c55-3646-a95d-5422a47ddcdc-101265.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/fe03a522-9c55-3646-a95d-5422a47ddcdc-101265/180x180.jpg,2018-11-01 23:32:37+00,,,,
"paper,sticky notes,beautone",id: 2116574<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/ba809c9b-1b11-3ef7-ba41-4ea0f1f2fcb0-101265/180x180.jpg<br>lon: -117.3616813<br>lat: 33.99840709<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/01/ba809c9b-1b11-3ef7-ba41-4ea0f1f2fcb0-101265.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/ba809c9b-1b11-3ef7-ba41-4ea0f1f2fcb0-101265/180x180.jpg<br>photo_timestamp: 2018-11-01 23:33:40+00<br>Material: <br>Item: <br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2116574.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/ba809c9b-1b11-3ef7-ba41-4ea0f1f2fcb0-101265/180x180.jpg,-117.3616813,33.99840709,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/01/ba809c9b-1b11-3ef7-ba41-4ea0f1f2fcb0-101265.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/ba809c9b-1b11-3ef7-ba41-4ea0f1f2fcb0-101265/180x180.jpg,2018-11-01 23:33:40+00,,,,
"plastic,gumwrapper,wrigleys",id: 2116575<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/accbddcc-7553-3568-8a98-0cb4e3e75295-101265/180x180.jpg<br>lon: -117.3616817<br>lat: 33.99840716<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/01/accbddcc-7553-3568-8a98-0cb4e3e75295-101265.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/accbddcc-7553-3568-8a98-0cb4e3e75295-101265/180x180.jpg<br>photo_timestamp: 2018-11-01 23:34:25+00<br>Material: <br>Item: <br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2116575.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/accbddcc-7553-3568-8a98-0cb4e3e75295-101265/180x180.jpg,-117.3616817,33.99840716,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/01/accbddcc-7553-3568-8a98-0cb4e3e75295-101265.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/accbddcc-7553-3568-8a98-0cb4e3e75295-101265/180x180.jpg,2018-11-01 23:34:25+00,,,,
,id: 2116577<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/bac55ec6-a821-3417-aa46-f38d6e975b68-101265/180x180.jpg<br>lon: -117.3616819<br>lat: 33.99840696<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/01/bac55ec6-a821-3417-aa46-f38d6e975b68-101265.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/bac55ec6-a821-3417-aa46-f38d6e975b68-101265/180x180.jpg<br>photo_timestamp: 2018-11-01 23:34:55+00<br>Material: <br>Item: <br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2116577.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/bac55ec6-a821-3417-aa46-f38d6e975b68-101265/180x180.jpg,-117.3616819,33.99840696,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/01/bac55ec6-a821-3417-aa46-f38d6e975b68-101265.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/bac55ec6-a821-3417-aa46-f38d6e975b68-101265/180x180.jpg,2018-11-01 23:34:55+00,,,,
"styrofoam,plate",id: 2116578<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/319cffad-43e0-3fa2-ab99-5fb3ebff4e68-101265/180x180.jpg<br>lon: -117.3616874<br>lat: 33.9984099<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/01/319cffad-43e0-3fa2-ab99-5fb3ebff4e68-101265.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/319cffad-43e0-3fa2-ab99-5fb3ebff4e68-101265/180x180.jpg<br>photo_timestamp: 2018-11-01 23:35:20+00<br>Material: <br>Item: <br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2116578.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/319cffad-43e0-3fa2-ab99-5fb3ebff4e68-101265/180x180.jpg,-117.3616874,33.9984099,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/01/319cffad-43e0-3fa2-ab99-5fb3ebff4e68-101265.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/319cffad-43e0-3fa2-ab99-5fb3ebff4e68-101265/180x180.jpg,2018-11-01 23:35:20+00,,,,
"plastic,container,dannon",id: 2116582<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/2a768298-04a6-302e-ada3-5dbfa9b884fe-101265/180x180.jpg<br>lon: -117.3616917<br>lat: 33.99840366<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/01/2a768298-04a6-302e-ada3-5dbfa9b884fe-101265.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/2a768298-04a6-302e-ada3-5dbfa9b884fe-101265/180x180.jpg<br>photo_timestamp: 2018-11-01 23:35:52+00<br>Material: <br>Item: <br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2116582.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/2a768298-04a6-302e-ada3-5dbfa9b884fe-101265/180x180.jpg,-117.3616917,33.99840366,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/01/2a768298-04a6-302e-ada3-5dbfa9b884fe-101265.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/2a768298-04a6-302e-ada3-5dbfa9b884fe-101265/180x180.jpg,2018-11-01 23:35:52+00,,,,
"plastic,wrapper,paper,hollister",id: 2116620<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/dab2af89-ffb9-39d8-b883-276e73e4477c-101265/180x180.jpg<br>lon: -117.3616923<br>lat: 33.99840336<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/01/dab2af89-ffb9-39d8-b883-276e73e4477c-101265.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/dab2af89-ffb9-39d8-b883-276e73e4477c-101265/180x180.jpg<br>photo_timestamp: 2018-11-01 23:36:50+00<br>Material: <br>Item: <br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2116620.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/dab2af89-ffb9-39d8-b883-276e73e4477c-101265/180x180.jpg,-117.3616923,33.99840336,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/01/dab2af89-ffb9-39d8-b883-276e73e4477c-101265.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/dab2af89-ffb9-39d8-b883-276e73e4477c-101265/180x180.jpg,2018-11-01 23:36:50+00,,,,
,id: 2116621<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/a96e9f00-cdf5-34d4-90dd-6f1003c1338b-101265/180x180.jpg<br>lon: -117.3616918<br>lat: 33.99840319<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/01/a96e9f00-cdf5-34d4-90dd-6f1003c1338b-101265.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/a96e9f00-cdf5-34d4-90dd-6f1003c1338b-101265/180x180.jpg<br>photo_timestamp: 2018-11-01 23:37:31+00<br>Material: <br>Item: <br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2116621.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/a96e9f00-cdf5-34d4-90dd-6f1003c1338b-101265/180x180.jpg,-117.3616918,33.99840319,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/01/a96e9f00-cdf5-34d4-90dd-6f1003c1338b-101265.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/01/a96e9f00-cdf5-34d4-90dd-6f1003c1338b-101265/180x180.jpg,2018-11-01 23:37:31+00,,,,
