Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,id,url,lon,lat,photo_url,thumbnail_url,photo_timestamp,Material,Item,Brand,Notes
"wrapper,starburst,plastic",id: 2139092<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/d16afd41-5a74-326b-b664-b6c4ed4a82df-99977/180x180.jpg<br>lon: -117.2992439<br>lat: 33.9428962<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/d16afd41-5a74-326b-b664-b6c4ed4a82df-99977.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/d16afd41-5a74-326b-b664-b6c4ed4a82df-99977/180x180.jpg<br>photo_timestamp: 2018-11-07 15:28:40.873+00<br>Material: Plastic<br>Item: Wrapper<br>Brand: Starburst<br>Notes: ,,,,,-1,0,-1,,,2139092.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/d16afd41-5a74-326b-b664-b6c4ed4a82df-99977/180x180.jpg,-117.2992439,33.9428962,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/d16afd41-5a74-326b-b664-b6c4ed4a82df-99977.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/d16afd41-5a74-326b-b664-b6c4ed4a82df-99977/180x180.jpg,2018-11-07 15:28:40.873+00,Plastic,Wrapper,Starburst,
"plastic,candy,starburst",id: 2139091<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/a72a4eaa-b88e-3c24-8768-a0f9b2a5f935-99977/180x180.jpg<br>lon: -117.2992385<br>lat: 33.9427153<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/a72a4eaa-b88e-3c24-8768-a0f9b2a5f935-99977.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/a72a4eaa-b88e-3c24-8768-a0f9b2a5f935-99977/180x180.jpg<br>photo_timestamp: 2018-11-07 15:28:54.151+00<br>Material: Plastic<br>Item: Wrapper with food<br>Brand: Starburst<br>Notes: ,,,,,-1,0,-1,,,2139091.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/a72a4eaa-b88e-3c24-8768-a0f9b2a5f935-99977/180x180.jpg,-117.2992385,33.9427153,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/a72a4eaa-b88e-3c24-8768-a0f9b2a5f935-99977.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/a72a4eaa-b88e-3c24-8768-a0f9b2a5f935-99977/180x180.jpg,2018-11-07 15:28:54.151+00,Plastic,Wrapper with food,Starburst,
"cigarette,paper",id: 2139051<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/acb617cd-fcfe-30e2-94eb-30040b004254-99977/180x180.jpg<br>lon: -117.2991975<br>lat: 33.9426779<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/acb617cd-fcfe-30e2-94eb-30040b004254-99977.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/acb617cd-fcfe-30e2-94eb-30040b004254-99977/180x180.jpg<br>photo_timestamp: 2018-11-07 15:29:31.525+00<br>Material: Paper<br>Item: Cigarette<br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2139051.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/acb617cd-fcfe-30e2-94eb-30040b004254-99977/180x180.jpg,-117.2991975,33.9426779,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/acb617cd-fcfe-30e2-94eb-30040b004254-99977.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/acb617cd-fcfe-30e2-94eb-30040b004254-99977/180x180.jpg,2018-11-07 15:29:31.525+00,Paper,Cigarette,,
"plastic,cautiontape",id: 2139059<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/396cb914-b7ff-3565-b196-c741fe551cd9-99977/180x180.jpg<br>lon: -117.2992186<br>lat: 33.9426336<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/396cb914-b7ff-3565-b196-c741fe551cd9-99977.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/396cb914-b7ff-3565-b196-c741fe551cd9-99977/180x180.jpg<br>photo_timestamp: 2018-11-07 15:29:42.873+00<br>Material: Plastic<br>Item: Caution tape<br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2139059.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/396cb914-b7ff-3565-b196-c741fe551cd9-99977/180x180.jpg,-117.2992186,33.9426336,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/396cb914-b7ff-3565-b196-c741fe551cd9-99977.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/396cb914-b7ff-3565-b196-c741fe551cd9-99977/180x180.jpg,2018-11-07 15:29:42.873+00,Plastic,Caution tape,,
"styrofoam,circlek",id: 2139090<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/8cb472c5-f322-308a-a665-c82fc55faaaa-99977/180x180.jpg<br>lon: -117.299312<br>lat: 33.9424494<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/8cb472c5-f322-308a-a665-c82fc55faaaa-99977.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/8cb472c5-f322-308a-a665-c82fc55faaaa-99977/180x180.jpg<br>photo_timestamp: 2018-11-07 15:30:28.762+00<br>Material: Styrofoam<br>Item: Scrap<br>Brand: Circle K<br>Notes: ,,,,,-1,0,-1,,,2139090.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/8cb472c5-f322-308a-a665-c82fc55faaaa-99977/180x180.jpg,-117.299312,33.9424494,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/8cb472c5-f322-308a-a665-c82fc55faaaa-99977.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/8cb472c5-f322-308a-a665-c82fc55faaaa-99977/180x180.jpg,2018-11-07 15:30:28.762+00,Styrofoam,Scrap,Circle K,
"napkin,paper",id: 2139079<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/1827499e-fb63-3b2e-a84b-9787ce5c8781-99977/180x180.jpg<br>lon: -117.2991674<br>lat: 33.9424904<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/1827499e-fb63-3b2e-a84b-9787ce5c8781-99977.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/1827499e-fb63-3b2e-a84b-9787ce5c8781-99977/180x180.jpg<br>photo_timestamp: 2018-11-07 15:31:14.448+00<br>Material: Paper<br>Item: Napkin<br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2139079.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/1827499e-fb63-3b2e-a84b-9787ce5c8781-99977/180x180.jpg,-117.2991674,33.9424904,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/1827499e-fb63-3b2e-a84b-9787ce5c8781-99977.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/1827499e-fb63-3b2e-a84b-9787ce5c8781-99977/180x180.jpg,2018-11-07 15:31:14.448+00,Paper,Napkin,,
"cigarette,paper",id: 2139080<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/e5678cf5-31c9-3942-9f1d-9b1f63cb6489-99977/180x180.jpg<br>lon: -117.2992983<br>lat: 33.9430876<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/e5678cf5-31c9-3942-9f1d-9b1f63cb6489-99977.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/e5678cf5-31c9-3942-9f1d-9b1f63cb6489-99977/180x180.jpg<br>photo_timestamp: 2018-11-07 15:33:41.794+00<br>Material: Paper<br>Item: Cigarette<br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2139080.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/e5678cf5-31c9-3942-9f1d-9b1f63cb6489-99977/180x180.jpg,-117.2992983,33.9430876,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/e5678cf5-31c9-3942-9f1d-9b1f63cb6489-99977.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/e5678cf5-31c9-3942-9f1d-9b1f63cb6489-99977/180x180.jpg,2018-11-07 15:33:41.794+00,Paper,Cigarette,,
"paper,napkin",id: 2139081<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/36a1a6b5-0272-3928-9a4e-fad77a50b404-99977/180x180.jpg<br>lon: -117.2990572<br>lat: 33.9432666<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/36a1a6b5-0272-3928-9a4e-fad77a50b404-99977.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/36a1a6b5-0272-3928-9a4e-fad77a50b404-99977/180x180.jpg<br>photo_timestamp: 2018-11-07 15:34:03.442+00<br>Material: Paper<br>Item: Napkin<br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2139081.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/36a1a6b5-0272-3928-9a4e-fad77a50b404-99977/180x180.jpg,-117.2990572,33.9432666,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/36a1a6b5-0272-3928-9a4e-fad77a50b404-99977.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/36a1a6b5-0272-3928-9a4e-fad77a50b404-99977/180x180.jpg,2018-11-07 15:34:03.442+00,Paper,Napkin,,
"napkin,paper",id: 2139082<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/c92c4090-2d3a-3114-bdea-178de352a111-99977/180x180.jpg<br>lon: -117.2990618<br>lat: 33.9432246<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/c92c4090-2d3a-3114-bdea-178de352a111-99977.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/c92c4090-2d3a-3114-bdea-178de352a111-99977/180x180.jpg<br>photo_timestamp: 2018-11-07 15:34:26.603+00<br>Material: Paper<br>Item: Napkin<br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2139082.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/c92c4090-2d3a-3114-bdea-178de352a111-99977/180x180.jpg,-117.2990618,33.9432246,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/c92c4090-2d3a-3114-bdea-178de352a111-99977.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/c92c4090-2d3a-3114-bdea-178de352a111-99977/180x180.jpg,2018-11-07 15:34:26.603+00,Paper,Napkin,,
"paper,cup,elpolloloco",id: 2139083<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/82da3b2c-c6c6-34ec-8d1f-4b0f25159dae-99977/180x180.jpg<br>lon: -117.2990655<br>lat: 33.94321682<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/82da3b2c-c6c6-34ec-8d1f-4b0f25159dae-99977.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/82da3b2c-c6c6-34ec-8d1f-4b0f25159dae-99977/180x180.jpg<br>photo_timestamp: 2018-11-07 15:35:02.99+00<br>Material: <br>Item: <br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2139083.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/82da3b2c-c6c6-34ec-8d1f-4b0f25159dae-99977/180x180.jpg,-117.2990655,33.94321682,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/82da3b2c-c6c6-34ec-8d1f-4b0f25159dae-99977.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/82da3b2c-c6c6-34ec-8d1f-4b0f25159dae-99977/180x180.jpg,2018-11-07 15:35:02.99+00,,,,
"paper,deltaco",id: 2139084<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/4f3f036c-5099-3953-ad75-26a4ec907db0-99977/180x180.jpg<br>lon: -117.2990113<br>lat: 33.9431661<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/4f3f036c-5099-3953-ad75-26a4ec907db0-99977.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/4f3f036c-5099-3953-ad75-26a4ec907db0-99977/180x180.jpg<br>photo_timestamp: 2018-11-07 15:35:55.411+00<br>Material: Paper<br>Item: Bag<br>Brand: Del Taco<br>Notes: ,,,,,-1,0,-1,,,2139084.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/4f3f036c-5099-3953-ad75-26a4ec907db0-99977/180x180.jpg,-117.2990113,33.9431661,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/4f3f036c-5099-3953-ad75-26a4ec907db0-99977.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/4f3f036c-5099-3953-ad75-26a4ec907db0-99977/180x180.jpg,2018-11-07 15:35:55.411+00,Paper,Bag,Del Taco,
paper,id: 2139085<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/a42cb878-04a6-3368-9868-c3b08415e2f2-99977/180x180.jpg<br>lon: -117.2990327<br>lat: 33.9430624<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/a42cb878-04a6-3368-9868-c3b08415e2f2-99977.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/a42cb878-04a6-3368-9868-c3b08415e2f2-99977/180x180.jpg<br>photo_timestamp: 2018-11-07 15:36:15.18+00<br>Material: Paper<br>Item: Scrap<br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2139085.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/a42cb878-04a6-3368-9868-c3b08415e2f2-99977/180x180.jpg,-117.2990327,33.9430624,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/a42cb878-04a6-3368-9868-c3b08415e2f2-99977.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/a42cb878-04a6-3368-9868-c3b08415e2f2-99977/180x180.jpg,2018-11-07 15:36:15.18+00,Paper,Scrap,,
"cigarette,paper",id: 2139086<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/9c6641d4-f094-360c-9153-10dc4cbdb2fd-99977/180x180.jpg<br>lon: -117.2990861<br>lat: 33.9430591<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/9c6641d4-f094-360c-9153-10dc4cbdb2fd-99977.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/9c6641d4-f094-360c-9153-10dc4cbdb2fd-99977/180x180.jpg<br>photo_timestamp: 2018-11-07 15:36:39.193+00<br>Material: Paper<br>Item: Cigarette<br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2139086.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/9c6641d4-f094-360c-9153-10dc4cbdb2fd-99977/180x180.jpg,-117.2990861,33.9430591,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/9c6641d4-f094-360c-9153-10dc4cbdb2fd-99977.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/9c6641d4-f094-360c-9153-10dc4cbdb2fd-99977/180x180.jpg,2018-11-07 15:36:39.193+00,Paper,Cigarette,,
plastic,id: 2139087<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/782e551c-d045-339e-be9f-f28b240dc743-99977/180x180.jpg<br>lon: -117.2990262<br>lat: 33.9429347<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/782e551c-d045-339e-be9f-f28b240dc743-99977.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/782e551c-d045-339e-be9f-f28b240dc743-99977/180x180.jpg<br>photo_timestamp: 2018-11-07 15:37:00.882+00<br>Material: Plastic<br>Item: Ring<br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2139087.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/782e551c-d045-339e-be9f-f28b240dc743-99977/180x180.jpg,-117.2990262,33.9429347,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/782e551c-d045-339e-be9f-f28b240dc743-99977.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/782e551c-d045-339e-be9f-f28b240dc743-99977/180x180.jpg,2018-11-07 15:37:00.882+00,Plastic,Ring,,
"cigarette,paper",id: 2139089<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/dad4e4f4-c9dd-37de-a961-51a222ce0f6c-99977/180x180.jpg<br>lon: -117.2990462<br>lat: 33.9429357<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/dad4e4f4-c9dd-37de-a961-51a222ce0f6c-99977.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/dad4e4f4-c9dd-37de-a961-51a222ce0f6c-99977/180x180.jpg<br>photo_timestamp: 2018-11-07 15:37:30.992+00<br>Material: Paper<br>Item: Cigarette<br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2139089.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/dad4e4f4-c9dd-37de-a961-51a222ce0f6c-99977/180x180.jpg,-117.2990462,33.9429357,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/dad4e4f4-c9dd-37de-a961-51a222ce0f6c-99977.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/dad4e4f4-c9dd-37de-a961-51a222ce0f6c-99977/180x180.jpg,2018-11-07 15:37:30.992+00,Paper,Cigarette,,
"paper,napkin",id: 2140591<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/e31e3700-e2e0-11e8-854a-6fe0941ab086-100639/180x180.jpg<br>lon: -117.2841971<br>lat: 33.9388451<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/e31e3700-e2e0-11e8-854a-6fe0941ab086-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/e31e3700-e2e0-11e8-854a-6fe0941ab086-100639/180x180.jpg<br>photo_timestamp: 2018-11-07 23:00:06+00<br>Material: <br>Item: <br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2140591.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/e31e3700-e2e0-11e8-854a-6fe0941ab086-100639/180x180.jpg,-117.2841971,33.9388451,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/e31e3700-e2e0-11e8-854a-6fe0941ab086-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/e31e3700-e2e0-11e8-854a-6fe0941ab086-100639/180x180.jpg,2018-11-07 23:00:06+00,,,,
"plastic,nonfood wrapper,Black Ice",id: 2140593<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/fe9a8010-e2e0-11e8-854a-6fe0941ab086-100639/180x180.jpg<br>lon: -117.2841874<br>lat: 33.93884413<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/fe9a8010-e2e0-11e8-854a-6fe0941ab086-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/fe9a8010-e2e0-11e8-854a-6fe0941ab086-100639/180x180.jpg<br>photo_timestamp: 2018-11-07 23:00:54+00<br>Material: <br>Item: <br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2140593.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/fe9a8010-e2e0-11e8-854a-6fe0941ab086-100639/180x180.jpg,-117.2841874,33.93884413,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/fe9a8010-e2e0-11e8-854a-6fe0941ab086-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/fe9a8010-e2e0-11e8-854a-6fe0941ab086-100639/180x180.jpg,2018-11-07 23:00:54+00,,,,
"paper,silica gel packet",id: 2140594<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/0b677a50-e2e1-11e8-854a-6fe0941ab086-100639/180x180.jpg<br>lon: -117.2841865<br>lat: 33.93885155<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/0b677a50-e2e1-11e8-854a-6fe0941ab086-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/0b677a50-e2e1-11e8-854a-6fe0941ab086-100639/180x180.jpg<br>photo_timestamp: 2018-11-07 23:01:16+00<br>Material: <br>Item: <br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2140594.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/0b677a50-e2e1-11e8-854a-6fe0941ab086-100639/180x180.jpg,-117.2841865,33.93885155,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/0b677a50-e2e1-11e8-854a-6fe0941ab086-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/0b677a50-e2e1-11e8-854a-6fe0941ab086-100639/180x180.jpg,2018-11-07 23:01:16+00,,,,
"plastic,wipe",id: 2140595<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/1bba3ff0-e2e1-11e8-854a-6fe0941ab086-100639/180x180.jpg<br>lon: -117.2842245<br>lat: 33.9388532<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/1bba3ff0-e2e1-11e8-854a-6fe0941ab086-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/1bba3ff0-e2e1-11e8-854a-6fe0941ab086-100639/180x180.jpg<br>photo_timestamp: 2018-11-07 23:01:43+00<br>Material: <br>Item: <br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2140595.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/1bba3ff0-e2e1-11e8-854a-6fe0941ab086-100639/180x180.jpg,-117.2842245,33.9388532,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/1bba3ff0-e2e1-11e8-854a-6fe0941ab086-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/1bba3ff0-e2e1-11e8-854a-6fe0941ab086-100639/180x180.jpg,2018-11-07 23:01:43+00,,,,
"plastic,cup,ampm",id: 2140596<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/315679f0-e2e1-11e8-854a-6fe0941ab086-100639/180x180.jpg<br>lon: -117.2842362<br>lat: 33.93886599<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/315679f0-e2e1-11e8-854a-6fe0941ab086-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/315679f0-e2e1-11e8-854a-6fe0941ab086-100639/180x180.jpg<br>photo_timestamp: 2018-11-07 23:02:19+00<br>Material: <br>Item: <br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2140596.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/315679f0-e2e1-11e8-854a-6fe0941ab086-100639/180x180.jpg,-117.2842362,33.93886599,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/315679f0-e2e1-11e8-854a-6fe0941ab086-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/315679f0-e2e1-11e8-854a-6fe0941ab086-100639/180x180.jpg,2018-11-07 23:02:19+00,,,,
"plastic,other bags",id: 2140597<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/440cf920-e2e1-11e8-854a-6fe0941ab086-100639/180x180.jpg<br>lon: -117.2842372<br>lat: 33.93887475<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/440cf920-e2e1-11e8-854a-6fe0941ab086-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/440cf920-e2e1-11e8-854a-6fe0941ab086-100639/180x180.jpg<br>photo_timestamp: 2018-11-07 23:02:50+00<br>Material: <br>Item: <br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2140597.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/440cf920-e2e1-11e8-854a-6fe0941ab086-100639/180x180.jpg,-117.2842372,33.93887475,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/440cf920-e2e1-11e8-854a-6fe0941ab086-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/440cf920-e2e1-11e8-854a-6fe0941ab086-100639/180x180.jpg,2018-11-07 23:02:50+00,,,,
fiber,id: 2140599<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/64144890-e2e1-11e8-854a-6fe0941ab086-100639/180x180.jpg<br>lon: -117.284221<br>lat: 33.93886419<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/64144890-e2e1-11e8-854a-6fe0941ab086-100639.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/64144890-e2e1-11e8-854a-6fe0941ab086-100639/180x180.jpg<br>photo_timestamp: 2018-11-07 23:03:35+00<br>Material: <br>Item: <br>Brand: <br>Notes: ,,,,,-1,0,-1,,,2140599.0,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/64144890-e2e1-11e8-854a-6fe0941ab086-100639/180x180.jpg,-117.284221,33.93886419,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/11/07/64144890-e2e1-11e8-854a-6fe0941ab086-100639.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/11/07/64144890-e2e1-11e8-854a-6fe0941ab086-100639/180x180.jpg,2018-11-07 23:03:35+00,,,,
