Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,id,url,lon,lat,photo_url,thumbnail_url,photo_timestamp,Material,Item,Brand
,id: 2230585<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/03/8ce1f380-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>lon: -117.332182<br>lat: 33.97558426<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/03/8ce1f380-fc0e-11e8-ab2b-23591c62764c-101103.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/03/8ce1f380-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>photo_timestamp: 2018-12-03 18:34:15.494+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2230585,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/03/8ce1f380-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,-117.332182,33.97558426,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/03/8ce1f380-fc0e-11e8-ab2b-23591c62764c-101103.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/03/8ce1f380-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,2018-12-03 18:34:15.494+00,,,
gum,id: 2230584<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/54df1d50-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>lon: -117.3339635<br>lat: 33.97577872<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/54df1d50-fc0e-11e8-ab2b-23591c62764c-101103.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/54df1d50-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>photo_timestamp: 2018-12-09 23:58:30.79+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2230584,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/54df1d50-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,-117.3339635,33.97577872,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/54df1d50-fc0e-11e8-ab2b-23591c62764c-101103.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/54df1d50-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,2018-12-09 23:58:30.79+00,,,
"paper,gumwrapper,wrigleys",id: 2230583<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/4973d5f0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>lon: -117.3337701<br>lat: 33.97578052<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/4973d5f0-fc0e-11e8-ab2b-23591c62764c-101103.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/4973d5f0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>photo_timestamp: 2018-12-09 23:57:47.318+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2230583,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/4973d5f0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,-117.3337701,33.97578052,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/4973d5f0-fc0e-11e8-ab2b-23591c62764c-101103.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/4973d5f0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,2018-12-09 23:57:47.318+00,,,
"plastic,wrapper",id: 2230582<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/48adc6d0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>lon: -117.3336983<br>lat: 33.97579175<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/48adc6d0-fc0e-11e8-ab2b-23591c62764c-101103.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/48adc6d0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>photo_timestamp: 2018-12-09 23:57:21.865+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2230582,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/48adc6d0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,-117.3336983,33.97579175,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/48adc6d0-fc0e-11e8-ab2b-23591c62764c-101103.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/48adc6d0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,2018-12-09 23:57:21.865+00,,,
cloth,id: 2230581<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/479e2b90-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>lon: -117.3335615<br>lat: 33.97581191<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/479e2b90-fc0e-11e8-ab2b-23591c62764c-101103.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/479e2b90-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>photo_timestamp: 2018-12-09 23:56:38.888+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2230581,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/479e2b90-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,-117.3335615,33.97581191,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/479e2b90-fc0e-11e8-ab2b-23591c62764c-101103.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/479e2b90-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,2018-12-09 23:56:38.888+00,,,
"paper,napkin",id: 2230580<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/46e27cb0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>lon: -117.3333893<br>lat: 33.9757985<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/46e27cb0-fc0e-11e8-ab2b-23591c62764c-101103.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/46e27cb0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>photo_timestamp: 2018-12-09 23:55:46.854+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2230580,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/46e27cb0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,-117.3333893,33.9757985,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/46e27cb0-fc0e-11e8-ab2b-23591c62764c-101103.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/46e27cb0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,2018-12-09 23:55:46.854+00,,,
paper,id: 2230579<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/462ff590-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>lon: -117.333279<br>lat: 33.97583831<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/462ff590-fc0e-11e8-ab2b-23591c62764c-101103.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/462ff590-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>photo_timestamp: 2018-12-09 23:55:08.104+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2230579,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/462ff590-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,-117.333279,33.97583831,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/462ff590-fc0e-11e8-ab2b-23591c62764c-101103.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/462ff590-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,2018-12-09 23:55:08.104+00,,,
"plastic,fork",id: 2230578<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/44cac040-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>lon: -117.3332577<br>lat: 33.97578299<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/44cac040-fc0e-11e8-ab2b-23591c62764c-101103.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/44cac040-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>photo_timestamp: 2018-12-09 23:54:38.354+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2230578,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/44cac040-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,-117.3332577,33.97578299,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/44cac040-fc0e-11e8-ab2b-23591c62764c-101103.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/44cac040-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,2018-12-09 23:54:38.354+00,,,
"paper,sticky note",id: 2230577<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/430df510-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>lon: -117.3331904<br>lat: 33.9758544<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/430df510-fc0e-11e8-ab2b-23591c62764c-101103.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/430df510-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>photo_timestamp: 2018-12-09 23:53:46.887+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2230577,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/430df510-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,-117.3331904,33.9758544,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/430df510-fc0e-11e8-ab2b-23591c62764c-101103.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/430df510-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,2018-12-09 23:53:46.887+00,,,
cigarette,id: 2230576<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/425b9500-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>lon: -117.3326088<br>lat: 33.97583219<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/425b9500-fc0e-11e8-ab2b-23591c62764c-101103.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/425b9500-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>photo_timestamp: 2018-12-09 23:52:34.996+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2230576,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/425b9500-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,-117.3326088,33.97583219,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/425b9500-fc0e-11e8-ab2b-23591c62764c-101103.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/425b9500-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,2018-12-09 23:52:34.996+00,,,
"cigarette,filter",id: 2230575<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/41236320-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>lon: -117.332652<br>lat: 33.97578312<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/41236320-fc0e-11e8-ab2b-23591c62764c-101103.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/41236320-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>photo_timestamp: 2018-12-09 23:52:11.845+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2230575,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/41236320-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,-117.332652,33.97578312,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/41236320-fc0e-11e8-ab2b-23591c62764c-101103.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/41236320-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,2018-12-09 23:52:11.845+00,,,
paper,id: 2230574<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/40194620-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>lon: -117.3323206<br>lat: 33.97579778<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/40194620-fc0e-11e8-ab2b-23591c62764c-101103.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/40194620-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>photo_timestamp: 2018-12-09 23:51:28.975+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2230574,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/40194620-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,-117.3323206,33.97579778,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/40194620-fc0e-11e8-ab2b-23591c62764c-101103.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/40194620-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,2018-12-09 23:51:28.975+00,,,
plastic,id: 2230573<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3f2410b0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>lon: -117.3322958<br>lat: 33.97579422<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/3f2410b0-fc0e-11e8-ab2b-23591c62764c-101103.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3f2410b0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>photo_timestamp: 2018-12-09 23:51:07.368+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2230573,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3f2410b0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,-117.3322958,33.97579422,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/3f2410b0-fc0e-11e8-ab2b-23591c62764c-101103.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3f2410b0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,2018-12-09 23:51:07.368+00,,,
plastic,id: 2230572<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3e543d90-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>lon: -117.332172<br>lat: 33.9758236<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/3e543d90-fc0e-11e8-ab2b-23591c62764c-101103.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3e543d90-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>photo_timestamp: 2018-12-09 23:50:37.779+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2230572,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3e543d90-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,-117.332172,33.9758236,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/3e543d90-fc0e-11e8-ab2b-23591c62764c-101103.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3e543d90-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,2018-12-09 23:50:37.779+00,,,
"paper,receipt,UCR",id: 2230571<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3d4d54e0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>lon: -117.3321748<br>lat: 33.97581937<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/3d4d54e0-fc0e-11e8-ab2b-23591c62764c-101103.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3d4d54e0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>photo_timestamp: 2018-12-09 23:50:11.849+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2230571,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3d4d54e0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,-117.3321748,33.97581937,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/3d4d54e0-fc0e-11e8-ab2b-23591c62764c-101103.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3d4d54e0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,2018-12-09 23:50:11.849+00,,,
paper,id: 2230570<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3c3a5e40-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>lon: -117.331945<br>lat: 33.97579934<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/3c3a5e40-fc0e-11e8-ab2b-23591c62764c-101103.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3c3a5e40-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>photo_timestamp: 2018-12-09 23:49:28.44+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2230570,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3c3a5e40-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,-117.331945,33.97579934,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/3c3a5e40-fc0e-11e8-ab2b-23591c62764c-101103.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3c3a5e40-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,2018-12-09 23:49:28.44+00,,,
"paper,receipt,Wienerschnitzel",id: 2230569<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3b57ed80-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>lon: -117.3314136<br>lat: 33.97588144<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/3b57ed80-fc0e-11e8-ab2b-23591c62764c-101103.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3b57ed80-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>photo_timestamp: 2018-12-09 23:47:54.889+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2230569,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3b57ed80-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,-117.3314136,33.97588144,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/3b57ed80-fc0e-11e8-ab2b-23591c62764c-101103.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3b57ed80-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,2018-12-09 23:47:54.889+00,,,
"plastic,wrapper,Banxz Bakery",id: 2230568<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3a0a5ee0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>lon: -117.3312556<br>lat: 33.97585663<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/3a0a5ee0-fc0e-11e8-ab2b-23591c62764c-101103.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3a0a5ee0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>photo_timestamp: 2018-12-09 23:46:39.474+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2230568,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3a0a5ee0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,-117.3312556,33.97585663,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/09/3a0a5ee0-fc0e-11e8-ab2b-23591c62764c-101103.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/09/3a0a5ee0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,2018-12-09 23:46:39.474+00,,,
"cigarette,filter",id: 2230567<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/05/365ee310-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>lon: -117.3337883<br>lat: 33.97554813<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/05/365ee310-fc0e-11e8-ab2b-23591c62764c-101103.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/05/365ee310-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>photo_timestamp: 2018-12-05 22:40:55.9+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2230567,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/05/365ee310-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,-117.3337883,33.97554813,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/05/365ee310-fc0e-11e8-ab2b-23591c62764c-101103.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/05/365ee310-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,2018-12-05 22:40:55.9+00,,,
paper,id: 2230566<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/05/34154130-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>lon: -117.3340182<br>lat: 33.97556556<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/05/34154130-fc0e-11e8-ab2b-23591c62764c-101103.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/05/34154130-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>photo_timestamp: 2018-12-05 22:40:13.478+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2230566,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/05/34154130-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,-117.3340182,33.97556556,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/05/34154130-fc0e-11e8-ab2b-23591c62764c-101103.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/05/34154130-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,2018-12-05 22:40:13.478+00,,,
paper,id: 2230565<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/05/32a66ef0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>lon: -117.333934<br>lat: 33.97551946<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/05/32a66ef0-fc0e-11e8-ab2b-23591c62764c-101103.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/05/32a66ef0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>photo_timestamp: 2018-12-05 22:39:49.766+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2230565,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/05/32a66ef0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,-117.333934,33.97551946,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/05/32a66ef0-fc0e-11e8-ab2b-23591c62764c-101103.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/05/32a66ef0-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,2018-12-05 22:39:49.766+00,,,
paper,id: 2230564<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/05/31a70050-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>lon: -117.3339947<br>lat: 33.97548623<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/05/31a70050-fc0e-11e8-ab2b-23591c62764c-101103.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/05/31a70050-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>photo_timestamp: 2018-12-05 22:39:41.016+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2230564,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/05/31a70050-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,-117.3339947,33.97548623,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/05/31a70050-fc0e-11e8-ab2b-23591c62764c-101103.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/05/31a70050-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,2018-12-05 22:39:41.016+00,,,
plastic,id: 2230563<br>url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/05/2fcb3b70-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>lon: -117.333775<br>lat: 33.97564305<br>photo_url: https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/05/2fcb3b70-fc0e-11e8-ab2b-23591c62764c-101103.jpg<br>thumbnail_url: https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/05/2fcb3b70-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg<br>photo_timestamp: 2018-12-05 22:38:51.987+00<br>Material: <br>Item: <br>Brand: ,,,,,-1,0,-1,,,2230563,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/05/2fcb3b70-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,-117.333775,33.97564305,https://litterati-images-prod.s3-us-west-2.amazonaws.com/2018/12/05/2fcb3b70-fc0e-11e8-ab2b-23591c62764c-101103.jpg,https://litterati-thumbnails-prod.s3-us-west-2.amazonaws.com/2018/12/05/2fcb3b70-fc0e-11e8-ab2b-23591c62764c-101103/180x180.jpg,2018-12-05 22:38:51.987+00,,,
